Language name,Alternate language names,Country,Region,Resource Title,Resource URL,"Resource type (please only choose from the dropdown list, don't type anything here!)",
Bainounk Gubëher,,Senegal,Africa,LILIEMA hand washing multilingual poster,https://drive.google.com/open?id=1bMkbNNL7A1OclfnYlctHRKmuRO7vmZEE,Image/poster,
Bainounk Gubëher,,Senegal,Africa,LILIEMA social distancing multilingual poster,https://drive.google.com/open?id=1d9UnOyaAwOY8ShSN16ZBp6WbnMr8XXgL,Image/poster,
Bainounk Gubëher,,Senegal,Africa,LILIEMA COVID-19 is real multilingual poster,https://drive.google.com/open?id=1EUc0kEEfjR8VV7-oOQZ_1mZsCDkqeusM,Image/poster,
Bainounk Gubëher,,Senegal,Africa,LILIEMA no public gatherings multilingual poster,https://drive.google.com/open?id=1KgebwnrwsYSENJS3efEpHWgz8LAr2y57,Image/poster,
Bainounk Gubëher,,Senegal,Africa,LILIEMA don't touch face multilingual poster,https://drive.google.com/open?id=1MuKtuwJ8dq9F41gJ7j6higHMT1OlhnW2,Image/poster,
Bainounk Gubëher,,Senegal,Africa,LILIEMA Don't shake hands multilingual poster,https://drive.google.com/open?id=1RVlckHj36RK6Y3ylcINyKtwPGu6JG34r,Image/poster,
Bainounk Gujaher,"Banyum, Bainunk","Senegal, Guinea-Bissau",Africa,"Alpha Naby Mané, président de LILIEMA: Bainounk Gujaher",https://www.youtube.com/watch?v=tukTSHzDmZs,Video,
Bainounk Gujaher,"Banyum, Bainunk","Senegal, Guinea-Bissau",Africa,LILIEMA social distancing multilingual poster,https://drive.google.com/open?id=13gLcBelxM8PdZ2IGWbM9xzva0HpfIHl0,Image/poster,
Bainounk Gujaher,"Banyum, Bainunk","Senegal, Guinea-Bissau",Africa,LILIEMA stay at home multilingual poster,https://drive.google.com/open?id=17xhCF8HNw10Mv7kJvOosBqyO7rwLGWo0,Image/poster,
Bainounk Gujaher,"Banyum, Bainunk","Senegal, Guinea-Bissau",Africa,LILIEMA cover your cough multilingual poster,https://drive.google.com/open?id=1H1zfZtc79EC9iVbXLK8tVv5rYuoyF9j1,Image/poster,
Bainounk Gujaher,"Banyum, Bainunk","Senegal, Guinea-Bissau",Africa,LILIEMA hand washing multilingual poster,https://drive.google.com/open?id=1LeUbjzBq8V6KLWquu4cn_XoZlfkeFNm1,Image/poster,
Bainounk Gujaher,"Banyum, Bainunk","Senegal, Guinea-Bissau",Africa,LILIEMA COVID-19 is real multilingual poster,https://drive.google.com/open?id=1p7GDFdkRaw1MJ9KPICRCX6zfn_j5Kk9X,Image/poster,
Bainounk Gujaher,"Banyum, Bainunk","Senegal, Guinea-Bissau",Africa,LILIEMA don't touch face multilingual poster,https://drive.google.com/open?id=1qjUH5D_UgZZg2Fe-spIoc0csz6nRwoil,Image/poster,
Bainounk Gujaher,"Banyum, Bainunk","Senegal, Guinea-Bissau",Africa,LILIEMA no public gatherings multilingual poster,https://drive.google.com/open?id=1xkQkLud8u4yhvwr3URYk6EUWkNYQOmO_,Image/poster,
Bainounk Gujaher,"Banyum, Bainunk","Senegal, Guinea-Bissau",Africa,LILIEMA Don't shake hands multilingual poster,https://drive.google.com/open?id=1zSRUMYtjGRQ7InOisAtWWxRBfQq2C6_1,Image/poster,
Bajau,"Bajaw, Bajo","Malaysia, Indonesia, Philippines",Southeast Asia,WHO information posters from U. Malaysia Sabah,https://drive.google.com/file/d/11747jXefNTqlpUos3tuG8CE1O4y1FHTV/view?usp=sharing,Image/poster,
Balochi,بلۏچی‎,"Pakistan, Iran, Afghanistan, Turkmenistan, Tajikistan","Near East, South Asia","""Do the 5"" poster from Translation Commons",https://translationcommons.org/covid19multilingual/?uid=bal-000,Image/poster,
Balti,"སྦལ་ཏི།, بلتی","Pakistan, India",South Asia,Prevention and information video from VirALLanguages,https://archive.org/details/coronavirus-explained-in-balti,Video,
Balti,"སྦལ་ཏི།, بلتی","Pakistan, India",South Asia,Information and prevention video from Forum for Language Initiatives,https://drive.google.com/file/d/1PIrMPwHfeUFU_qeZEBsd0qYSrgrGZBu6/view?usp=sharing,Video,
Balti,"སྦལ་ཏི།, بلتی","Pakistan, India",South Asia,"""Do the 5"" poster from Translation Commons",https://translationcommons.org/covid19multilingual/?uid=bft-003,Image/poster,
Bambara,"Bamana, Bamanankan","Republic of Mali, The Gambia",Africa,LILIEMA Posters: The Gambia,https://liliema.com/posters-the-gambia-2/,Image/poster,
Bamum,"Shüpamom, Şûpǎmə̀m, Bamoun",Cameroon,Africa,"""Do the 5"" list in Bamum script",https://drive.google.com/file/d/1SNqISw8KSZthALdhUzurVA2DE14MkxbZ/view?usp=sharing,Image/poster,
Bamum,"Shüpamom, Şûpǎmə̀m, Bamoun",Cameroon,Africa,WHO myth busters audio,https://youtu.be/4VK93vmVWeE,Video,
Bamum,"Shüpamom, Şûpǎmə̀m, Bamoun",Cameroon,Africa,WHO myth busters information page,https://covid-no-mb.org/?page_id=1094,Web page,
Baniwa,,"Brazil, Venezuela",South America,Cultural Survival information audio message,https://soundcloud.com/culturalsurvival/understanding-the-coronavirus_baniwa,Audio,
Bantoanon,Asi,Philippines,Southeast Asia,Large repository of prevention and information posters,https://drive.google.com/open?id=1k2rR1FQbLu8imldP2VTUN3izyNKajtyp,Image/poster,
Bantoanon,Asi,Philippines,Southeast Asia,WHO crowd-translated infographic (suggest revisions here),https://www.facebook.com/spvnya/posts/3144473102230476?hc_location=ufi,Image/poster,
Barí,"Barira, Cunausaya, Dobocubi, Motilón, Motilone","Colombia, Venezuela",South America,Cultural Survival informational audio message,https://soundcloud.com/culturalsurvival/coronavirus-idioma-bari-organizacion-indigena-de-colombia-onic,Audio,
Bariai,,Papua New Guinea,Pacific,"""Do the 5"" poster from Translation Commons",https://translationcommons.org/covid19multilingual/?uid=bch-000,Image/poster,
Basaá,"Bassa, Mbene",Cameroon,Africa,WHO myth busters page,https://covid-no-mb.org/?page_id=370,Web page,
Basque,Euskara,Spain,Europe,"""Do the 5"" poster from Translation Commons",https://translationcommons.org/covid19multilingual/?uid=eus-000,Image/poster,
Basque,Euskara,Spain,Europe,Osakidetza (Basque Country health authority) fact sheets and videos,https://www.euskadi.eus/covid-19-koronabirus-berria/,Web page,
Batak,Palawan Batak,Philippines,Southeast Asia,Large repository of prevention and information posters,https://drive.google.com/open?id=1OyWTtUiIqaGtrZB9BofTFHh_S_1GDLT-,Image/poster,
Batak Karo,,Indonesia,Southeast Asia,Glossary/terms sheet,https://twitter.com/uqiahmad003/status/1241617659222831106,Image/poster,
Bayot,"Baiot, Baiote, Bayotte","Senegal, Gambia, Guinea-Bissau",Africa,LILIEMA cover your cough multilingual poster,https://drive.google.com/open?id=1_-dG6QPUalT4YacitXfU0iXlndn6QHi2,Image/poster,
Bayot,"Baiot, Baiote, Bayotte","Senegal, Gambia, Guinea-Bissau",Africa,LILIEMA social distancing multilingual poster,https://drive.google.com/open?id=169uvnHhFGwgvuex5YkACvGvPNUrFH8Ck,Image/poster,
Bayot,"Baiot, Baiote, Bayotte","Senegal, Gambia, Guinea-Bissau",Africa,LILIEMA stay at home multilingual poster,https://drive.google.com/open?id=16zdk-eqvtxoJL0SjA-RLWtkaoJqrNIS4,Image/poster,
Bayot,"Baiot, Baiote, Bayotte","Senegal, Gambia, Guinea-Bissau",Africa,LILIEMA Don't shake hands multilingual poster,https://drive.google.com/open?id=1btsop-r6sZ0vVdVE64pwX7CHC62O7QkL,Image/poster,
Bayot,"Baiot, Baiote, Bayotte","Senegal, Gambia, Guinea-Bissau",Africa,LILIEMA no public gatherings multilingual poster,https://drive.google.com/open?id=1dMA6tf7MSFSWjoh2AgeH3jHfNNLFtEQM,Image/poster,
Bayot,"Baiot, Baiote, Bayotte","Senegal, Gambia, Guinea-Bissau",Africa,LILIEMA COVID-19 is real multilingual poster,https://drive.google.com/open?id=1KmjiBB9_l7HMBOVaA0XcmgUcOdpP4C10,Image/poster,
Bayot,"Baiot, Baiote, Bayotte","Senegal, Gambia, Guinea-Bissau",Africa,LILIEMA don't touch face multilingual poster,https://drive.google.com/open?id=1R8ZacKclll4eqSXS7QLZYsQyS_XB5VOe,Image/poster,
Bayot,"Baiot, Baiote, Bayotte","Senegal, Gambia, Guinea-Bissau",Africa,LILIEMA hand washing multilingual poster,https://drive.google.com/open?id=1WmwzmyAPE1DNl5Z0Hb0b5JZgg8sljbqb,Image/poster,
Belarusian,беларуская мова,"Belarus, Poland, Ukraine, Czech Republic",Europe,USAHello information page,https://usahello.org/be/coronavirus-information/,Web page,
Belize Kriol,,Belize,Mexico-Central America-Caribbean,MCWB CDC info sheet,https://marinefrontiers.org/wp-content/uploads/2020/03/bzj-Covid-19-Wayz-fi-Chrai-Noh-Geh-Sik.pdf,Document,
Bemba,ChiBemba,"Zambia, DR Congo, Tanzania",Africa,COVID-19 emergency signs from Translations 4 Our Nations,https://www.translations4ournations.org/wp-content/uploads/Emergency-Bemba.pdf,Document,
Bemba,ChiBemba,"Zambia, DR Congo, Tanzania",Africa,General info for Indigenous elders from Translations 4 Our Nations,https://www.translations4ournations.org/wp-content/uploads/Elders-Bemba.pdf,Document,
Bemba,ChiBemba,"Zambia, DR Congo, Tanzania",Africa,Traveling to cities info sheet from Translations 4 Our Nations,https://www.translations4ournations.org/wp-content/uploads/Bemba-Travel.pdf,Document,
Bengali,"বাংলা, Bangla",Bangladesh,South Asia,Saziya's stories,https://voices.girleffect.org/stories/girls/saziya,Video,
Bengali,"বাংলা, Bangla",Bangladesh,South Asia,Nishi's stories,https://voices.girleffect.org/stories/girls/nishi,Video,
Bengali,"বাংলা, Bangla",Bangladesh,South Asia,Rafi's stories,https://voices.girleffect.org/stories/girls/rafi,Video,
Bengali,"বাংলা, Bangla",Bangladesh,South Asia,Ononna's stories,https://voices.girleffect.org/stories/girls/ononna,Video,
Bengali,"বাংলা, Bangla",Bangladesh,South Asia,Jannat's stories,https://voices.girleffect.org/stories/girls/jannat,Video,
Bengali,"বাংলা, Bangla","India, Bangladesh",South Asia,Translated info sheet from Adivasi Lives Matter,https://docs.google.com/spreadsheets/d/1_1ukDoZe4c5LDC3WDFNLpfTPq91woIp1JES07_9vscM/edit,Document,
Bengali,"বাংলা, Bangla","India, Bangladesh",South Asia,Ontario Ministry of Health fact sheet,https://files.ontario.ca/moh-coronavirus-info-sheet-bengali-2020-02-18.pdf,Document,
Bengali,"বাংলা, Bangla","India, Bangladesh",South Asia,International SOS Need to Know slides,https://pandemic.internationalsos.com/-/media/pandemic/files/pan-comms-new-corona-virus/intlsos_coronavirus_disease_2019_talk_simplified_v3_bn_bn.pptx?la=en,Document,
Bengali,"বাংলা, Bangla","India, Bangladesh",South Asia,NHS guidance document,https://www.doctorsoftheworld.org.uk/wp-content/uploads/2020/04/Bengali-Covid19-Guidance.pdf,Document,
Bengali,"বাংলা, Bangla","India, Bangladesh",South Asia,NYC Health fact sheet,https://www1.nyc.gov/assets/doh/downloads/pdf/imm/coronavirus-factsheet-be.pdf,Document,
Bengali,"বাংলা, Bangla","India, Bangladesh",South Asia,Hesperian info and prevention page,https://bn.hesperian.org/hhg/%E0%A6%95%E0%A6%B0%E0%A7%8B%E0%A6%A8%E0%A6%BE%E0%A6%AD%E0%A6%BE%E0%A6%87%E0%A6%B0%E0%A6%BE%E0%A6%B8,Web page,
Bengali,"বাংলা, Bangla","India, Bangladesh",South Asia,SBS Australia information page,https://www.sbs.com.au/language/bangla/coronavirus-updates,Web page,
Bengali,"বাংলা, Bangla","India, Bangladesh",South Asia,WHO myth busters information page,https://covid-no-mb.org/?page_id=1568,Web page,
Bété,,Ivory Coast,Africa,"""Do the 5"" guidelines in Bété script",https://drive.google.com/open?id=1qOfJNp2nvGnSPzbJIkj_AMAzKq9p6ZNJ,Image/poster,
Bhojpuri,भोजपुरी,"India, Nepal",South Asia,Translated Ministry of Health poster from SEL,https://www.facebook.com/photo.php?fbid=1424445161095973&set=pcb.1424441241096365&type=3&theater&ifg=1,Image/poster,
Bhojpuri,भोजपुरी,"India, Nepal",South Asia,No-sew face mask instruction video,https://www.facebook.com/anju.bharti.794/videos/pcb.1424441241096365/1424440727763083/?type=3&theater&ifg=1,Video,
Bikol Bulusanon,,Philippines,Southeast Asia,Prevention and information posters,https://drive.google.com/open?id=1j1u4MVgJXqkKdmeYWFvNGmD6f_1WBOlE,Image/poster,
Bikol Catandungan,"Virac, Southern Catanduanes Bikol",Philippines,Southeast Asia,Prevention and information posters,https://drive.google.com/open?id=1gWJ16oRjZ4pgBaJCoSZ2q65dNC_wIVPC,Image/poster,
Bikol Miraya,,Philippines,Southeast Asia,Prevention and information posters,https://drive.google.com/open?id=1Ac6SC7puSUzYTck3e1jW7ugO0obXlObf,Image/poster,
Bikol Naga,"Central Bikol, Bikol Sentral",Philippines,Southeast Asia,Prevention and information posters,https://drive.google.com/open?id=1VJDjYQyW7loryDhMGOiaPm9nmpfP7v0m,Image/poster,
Bikol Naga,"Central Bikol, Bikol Sentral",Philippines,Southeast Asia,WHO crowd-translated infographic (suggest revisions here),https://www.facebook.com/spvnya/posts/3144473102230476?hc_location=ufi,Image/poster,
Bikol Rinconada,,Philippines,Southeast Asia,Prevention and information posters,https://drive.google.com/open?id=1QDm2MPDA76oWK8Lksq9fEjONkz11T_LT,Image/poster,
Bisaya Caraga,Cebuano Caraga,Philippines,Southeast Asia,Prevention and information posters,https://drive.google.com/open?id=1-TnPXlQKGR01t_cHbSW0mAfKGwWmiCkG,Image/poster,
Bisaya Davao,Cebuano Davaoeño,Philippines,Southeast Asia,Prevention and information posters,https://drive.google.com/open?id=1iC4hLxO1_DfuTz8wxEfOZdAe9drHYcCG,Image/poster,
Bisaya Northern Mindanao,Cebuano Davaoeño,Philippines,Southeast Asia,Prevention and information posters,https://drive.google.com/open?id=18CfMgA7yJIi7Rt5VC1M1dsQCwLeVMcvO,Image/poster,
BISINDO ,"Indonesian Sign Language, or Bahasa Isyarat Indonesia (BISINDO)",Indonesia,Southeast Asia,Informasi mendasar tentang virus Corona dijelaskan dalam Bahasa BISINDO (Indonesia),https://youtu.be/dzPMlTLhkJg,Video,
Bislama,Bichelamar,Vanuatu,Pacific,Information page from University of the South Pacific,https://sites.google.com/view/bislamcovid19/home,Web page,
Blaan,,Philippines,Southeast Asia,Prevention and information posters,https://drive.google.com/open?id=12XIfhmrnEebitxSq0UH79r1OuA5SJv1_,Image/poster,
Blackfoot,"ᓱᖽᐧᖿ, Siksiká","Canada, US",North America,Public Health Agency Canada announcement,https://www.sac-isc.gc.ca/eng/1583781906998/1583781926813,Document,
Bodo,"बर'/बड़, Boro",India,South Asia,WHO myth busters information video,https://youtu.be/SyQtviYl9yw,Video,
Bodo,"बर'/बड़, Boro",India,South Asia,WHO myth busters information page,https://covid-no-mb.org/?page_id=709,Web page,
Boholano,"Bisaya Boholano, Binol-anon",Philippines,Southeast Asia,Prevention and information posters,https://drive.google.com/open?id=1CP6Mh-TWqX9EtnUxAUv9mot52B7dtCvj,Image/poster,
Boinen,"Buhi, Bikol Buhi",Philippines,Southeast Asia,Prevention and information posters,https://drive.google.com/open?id=1pzR8NhgW92dJSG1fo-ArDLyDpYIYNuwa,Image/poster,
Bolinao,Binu-Bolinao,Philippines,Southeast Asia,Prevention and information posters,https://drive.google.com/open?id=1Thr__Fa6WeTRzmYDlkqkoPegQL4-4Aan,Image/poster,
Bono,"Brong, Abron",Ghana,Africa,WHO 7 steps audio message,https://drive.google.com/file/d/1XeWT_JLnp1xrarBDakVv0F4BNiWR3-SH/view?usp=sharing,Audio,
Bora,Meamuyna,"Peru, Colombia",South America,Audio message from Caro y Cuervo,https://www.mincultura.gov.co/prensa/noticias/Documents/Patrimonio/AUDIO end Lengua Bora.mp3,Audio,
Bora,Meamuyna,"Peru, Colombia",South America,Information sheet from Caro y Cuervo,https://www.mincultura.gov.co/prensa/noticias/Documents/Patrimonio/Covid-19 Bora isabel Ruiz.docx,Document,
Borana,"Afaan Borana, Afaan Oromo",Kenya,Africa,Symptoms and prevention infographic,https://www.facebook.com/204691779966932/photos/a.809690966133674/922464791522957/?type=3&theater,Image/poster,
Bosnian,"bosanski, босански",Bosnia,Europe,Information video,https://www.youtube.com/watch?v=NtubTFJR2ng,Video,
Bosnian,"bosanski, босански",Bosnia,Europe,SBS Australia information page,https://www.sbs.com.au/language/bosnian/coronavirus-updates,Web page,
Breton,Brezhoneg,France,Europe,Prevention poster,http://plancq.clement.free.fr/covid-19/gestes-barrieres-breton.jpg,Image/poster,
Buglere,"Bugle, Murire, Muoy",Panama,Mexico-Central America-Caribbean,Cultural Survival community food security audio message,https://soundcloud.com/culturalsurvival/coronavirus-idioma-buglere-alimentacion-en-la-comunidad,Audio,
Bukusu,Lubukusu,Kenya,Africa,Symptoms and prevention infographic,https://www.facebook.com/204691779966932/photos/a.809690966133674/922464378189665/?type=3&theater,Image/poster,
Bulgarian,български,"Bulgaria, Moldova, Turkey",Europe,NHS guidance document,https://www.doctorsoftheworld.org.uk/wp-content/uploads/2020/04/Bulgarian-Covid19-Guidance.pdf,Document,
Bulgarian,български,"Bulgaria, Moldova, Turkey",Europe,SBS Australia information page,https://www.sbs.com.au/language/bulgarian/coronavirus-updates,Web page,
Burarra,"Barera, Bawera, Burada, Bureda, Burera, An-barra (Anbarra), Gidjingaliya, Gu-jingarliya, Gu-jarlabiya, Gun-Guragone (also used for Guragone), Jikai, Tchikai",Australia,Australia,"Stay COVID free, do the three",https://www.health.gov.au/resources/audio/coronavirus-covid-19-radio-stay-covid-free-do-the-three-burarra,Audio,
Burarra,"Barera, Bawera, Burada, Bureda, Burera, An-barra (Anbarra), Gidjingaliya, Gu-jingarliya, Gu-jarlabiya, Gun-Guragone (also used for Guragone), Jikai, Tchikai",Australia,Australia,Translated resources from the Australian Government,https://www.health.gov.au/resources/translated?f%5B0%5D=field_language%3A2959,Web page,
Burarra,"Barera, Bawera, Burada, Bureda, Burera, An-barra (Anbarra), Gidjingaliya, Gu-jingarliya, Gu-jarlabiya, Gun-Guragone (also used for Guragone), Jikai, Tchikai",Australia,Australia,Wash your hands,https://coronavirus.nt.gov.au/__data/assets/audio_file/0009/811287/Burrara-wash-your-hands.mp3,Audio,
Burarra,"Barera, Bawera, Burada, Bureda, Burera, An-barra (Anbarra), Gidjingaliya, Gu-jingarliya, Gu-jarlabiya, Gun-Guragone (also used for Guragone), Jikai, Tchikai",Australia,Australia,Vaccination information in Burarra,https://coronavirus.nt.gov.au/__data/assets/audio_file/0011/979049/COVID19-vaccine-rollout-burarra.mp3,Audio,
Burarra,"Barera, Bawera, Burada, Bureda, Burera, An-barra (Anbarra), Gidjingaliya, Gu-jingarliya, Gu-jarlabiya, Gun-Guragone (also used for Guragone), Jikai, Tchikai",Australia,Australia,COVID-19 vaccine message in Burarra,https://vimeo.com/529881168,Video,
